summonerId,summonerName,enemyMissingPings,matchCount
Bqi88knMfBvr5ehT21MRNnS43hfbQc_bLkAPmZKFU9e27Sg,지주갓,2,1
y65cQzPGFRWE0VuDcOVeRQud1FRG5LOCT6oC2UcaipHXnA,부웅 쾅,2,1
7XJL0CytdOgOfHwtrgIMkdwwlJlcEMVrcj_uibbqytheowWi,기력포션,2,1
SM04NyS9bXKI8SJa4dwP_WVw2zFyAjSQV9dyjQQNxKrrC7bSeqyQHH13hg,여자 알러지,2,1
0grU7nIdY7ywnk9V3URAcGXT0uGQ4mIH6i-w-It8rXEKeqY,Official Doxx,2,1
n4sFI33nVYGkC6z9gKz7t-hQmVRiEV8Du-ESBmKohhmvZQ,Vegie,2,1
S3ngj_a8-t4eFvMiKoT7c4afT6bFg2ZxBFrS63UNPK5fnrw,롤은화살촉모임,2,1
ByVmrSi1mpjM7BeKRWiwTYEKFP4kg3AqQuSe9FCAGnUyPTAHulsFJXaMEw,시바견 볼,2,1
0mA8VksrVUhs_9nDpYL6QAhdNWr13d0uRbmRRYGIsu7ViVQ,봄 류,2,1
n-3x5KWEmmZSY4KKCGIZBwbuM-KXLDc5kfmLKLJKpScbHQ,도구는조용할뿐,2,1
0odF0hijaEwUMO9u9Z2yeN2G4i49K2dCYB6yx4giJSaluso,양정왕대갈통,2,1
xtCedHK4BrbTsOgIvejE_7dFVOz9zqevLghtmWM0wWU2KBXesgUBCOgKTA,아무것도 하지 않을 권리,2,1
mzuBX_RAhC6MbJK4nf7lV1CJ_ay82NIsvi07e4_gYr_GnA,T1 Powerball,2,1
Rsl4qFcVCImWVMMntDLl_c7NVna7vk5lcBhYuttVYrRbvA,AD Lane,2,1
rOTexEC_tjjKmAd4tgeqW-JB-Yg18Bil6DAuoZlR4hix6cs,뒷풀이쏘쮸,2,1
mxqWbv-qSl3VC_xc9e4WleBMQlSZtPP7CO1u9HT8MULu-Ss,인간처럼만하자,2,1
CCZEGoUiB_S6pJrtjC6u0Tdm0hpEBKzHJB-5IDWJM66zoWg,신림역5번출구,2,1
_BzturBNmD-73NLE7ke2Gh8j0aq01wj0SY0NzTUKkzaCaHBy,완전달라,2,1
Rn2fXEVX76Gh_erD1KGKQtp8xrFQ9M8POYKGW6e14GZjaw,두웅민희,2,1
mvPF6VrGa8k7XkfCHKi-pRvK5Vknpceo2wAwFy3mH5skEQ,KR Hades,2,1
RhvnLnG-dbrcvNc3p_CCqXBbon7T1Vw9E9tI2uJQvCc59RA,민형이서폿갈래,2,1
SMu3ODhm50Jy6QfOVMgeMgV5iq53akK-qhRzS1mCRrF0yUtky8DF_WRMmA,박베베,2,1
rG4vb4MEHbWuMQP7BwT8V6Hjpi7--YRVhDLNimzQ7EcIQuQ,lumener,2,1
0O2raA8gLEGvuALIgLvd_dXpnYNoF_0ai9xBX08DHN4C8dP7nwKQ0UthMA,The sppoon,2,1
Slcb-SwJYnh3bDYXWpBURcOPGIg3Z3E4lCEpLEMwXHTkT_g,꿈틀거리는장어,2,1
ZkGwc_C-F6u12RI-MSa4W7OIuqk8EAW-rjT16xR3dVR4HPM,라때는말이얌,2,1
SggE8P_icNX6NTP9EMsYauQMJeLC2uP6kZt96q3K5RjJz50,백마탄환자3명,2,1
yLe6QXvwUfdAJa5ryGVhYRRMnucnEt62ysgf_FZQGePKVA,daeheeday,2,1
SiHISy-SY7VZjt672VahbNj9M6WjtvzLbJ11slnqjWxegAk,수지팬원준,2,1
nbGP3sN7Vr8-5dkCKPuTjCxB8kGBhlmXqWSb8kA52M8nKv8,전국 나미 협회,2,1
SkbNk54Vbn1lm8S9iTjDJlFFJuyXP82pTxshGK4Y7MzY_A,배달의떡볶이,2,1
Zai5tOkswH3pwkjYusEHhJ69J-SIQszdgIAo6yap-KPUlz4,아니다 한국인,2,1
0Y2HLfG4Uvsuao8VitBefjxqdQX28pYaOOiI3M9K1q97xstp,비가내리는밤하늘,2,1
Za-RgYZMi-CkdgIeYx1yNPEAr3u__tP5l7ADXxx_t8Z_iBI,상박이 구른다,2,1
yOeyDj9t4RH4QGOR2MBES0Ma4B7mnTQN3bTJHSCMkmItlfM,Tnrd,2,1
BFaguuuYTfvhNr8A_O4zod6qEsA9meLWI92yP9CbkwTvqQ,그저늙은아저씨,2,1
nj7-NLhSCYogoYHIlI_62V69xOTN8oI8awyzf5C44EKyNw,찡뚱이,2,1
Sto5qbeunPZ47AZsIVBCUe6D1WV9xJWZyAeZLV_rfOtKmG8,가알까마알까,2,1
ZY-WM7W-J__XHZAnBarLFa7YDiKRLBp7mG03pazpc6L1I0o,DIANA ASS,2,1
ScC2JIaRLHqmITtBvrY4AvbXF2ihb-ylKEDGI_sdxZlYMTQ,99층,2,1
BWhSQPYht0bgBfj0kLJFer0zrRUidcg120IE47Lm2lzcsBU,에리카켄,2,1
Zp4F12UfmDKztXUBCOSZ0eRwFSplUlf7L1kX3L8ReUwh6g,오 설,2,1
ZpRycJ_92KPtRfq3F6LJPiuvLBPezKTU0-vsfWgRyY-w1T8vvaC-thd1vg,사랑해 가희야,2,1
ZppdAZrbPtnqW4p2R6f_PgpM85HRj26XmdPSv9J99wCDhg,민 석,2,1
yIOCNX5ci7zT6Y63lOI6MOEkUs-rgE5Dn-VzsxoeTELw4A,롤차장,2,1
7eVlb8I80zWmrvx73Ib5EUOqowWUzKwO_pMo0teqDw8ARQ,아 좋다고,2,1
ZsYM0I5oOG6d2QybeH1UX_nkwscMVSTuXOmSLFMYCVwEwn8,나환식,2,1
SYoWCRbbQyOieQiZrfR2MYSP8hrZhpmzM_QtkjsYZ_OGy0Fk,3년 남,2,1
r9wNyfcTVPDciwVkMNfKa6PD4Yny34sJWASr1wtM5t3LOR-62Ldoq6bWrA,프로틴 헥헥,2,1
yF0LGsdxIwNz4Oo-69wqhhG4oT1sriB9HHSFvnk_syWF2A,버림받은아이디,2,1
rA5oD-b_HYr3UHqouGvAIw4pK8fkDK6fGktVF8FIx-FDm7tI8JMLnJuQfQ,바텀투자,2,1
ZvPIxyJj8ezDPeh34vDN2M3Gp2C-G0X1EK8Scu8-Gx3hcVQ,jiyixuan,2,1
7eT49VwPoDGyho74m1R8a1FAxw2POWNIBdhsYPmbIIbxOf8,Jnmn,2,1
7ZcdrYT7Q0y3jXgnX46kkorGhixWMWROKtAPdds2ya8cWg,비피더스한묶음,2,1
yDgfFp3zqLO1i5xjpwjaFrGdagAGHJIMtOlsMU-XBm76lzM,내안에고추있음,2,1
0XQN63FsWu8BdsBEIDcWgw7A4B3Ww8sVo9sWsBtNW8Mlp7f3oE08s5qMhQ,미포맘마통,2,1
yujypbKw1rTFfVzyG74Ko0Jp8c3bXDL25RkfVJ1lT7UHES4,나는 길재가 밉다,2,1
YbhYXVtu2R51HLp0DRdMo9focpn_v-u64oRNfgD3KkoUIN8,지금퇴근할래요,2,1
RhKgUa2WlXXRnd6QiLOXZjIorvBpRjhGcjsNUbGiLZ7_rg, 주문하신 로밍요,2,1
-Akkq61QowTnUkbYuy8hmaG4ESjJ0O5sJpeHulJRXakFrljdetQz8fOU_w,스테이씨 ISA,2,1
9PUrqkIulD7eTA7Qm1pzilnYGS2Fh_7naqJfdrUISueBJvw,다이아노방죵,2,1
qDV6bSlIEtOFSWc4-nwgKjQjtcj93HX5G8C74ow7UOQ6Zd8,도벽트포몰락,2,1
VZT-kELfbfLoc3t-TYajCgd7OgJkcCjnZO1kIosq5eW3gg,씹엄희원,2,1
-DaclDqWS8w-R41JEFDLafg60GtGikzEc1ROLX0Pls5c-70,캉 현,2,1
-CG1O8Z33HZLcStFoq0lQAqBCLG6_vjpdNbBcKFn72xmg-8,Es iuens,2,1
-BXxsqWzV-XfTSPiDQCkmYMRtvlEUUohAvXPZIsu5bGWMIQ,탑 정글 탓,2,1
9FikqE-tF31L5-bj2-GQv5-7bKCRMiuBgpzf7LM6cVc3DPQ,시모나시,2,1
8T5kk7uYnLSzX55zC1n9zPlWnQddW9mSFo96oS2wjO_C1w,승전보두둥등장,2,1
pYLCiNPj7uMqs0NOZuArMarZWRAcB0iAnjA3W0z9STcMwPU,호랑가,2,1
-9sNaRXrUJJnkic0j9AsB5pY8kimOoiawqekzr4YS7bhR6E,블루는 7분부터,2,1
q8Q24YSWLOiITIlQYpQEJefS1j6z3vGNjXE7ycVwgdi21A,하고자하는남자,2,1
8i9gXp0EM3Nuq3te3QCnlmEycDitvRQ1CIA6YUxgr7pOdTg,완전 반했어요,2,1
pc06mGDs3ImwuSa7xsYV5amkUfAJK3eBCqDwTerxcrHK7w,시바좀오라고,2,1
9C9j6O9HTjyIqfvhjVCQSMN3-57L6iHfX-hnjhiQInkKeQA,2castle1,2,1
XAYUX4taGe-ThPeiTEts3tRi3aB_74d6dDaZ2D68WU_iXvg,선후다,2,1
-ItvJ25GlxXD1oUk78s4cWW5v8Ek_l5hFHMdJZxJe6XeE9M,청주대전,2,1
ywO-VN2zHiBUgqYoP-oRqtTY1dSs5Sj6tZKnLZBDSIWSi5Y,손 참,2,1
zWSXtBYYoHV7c1d8TevJoH66hT8u6973PBh36fwc1461RA,쫄즈리얼,2,1
-MlTSOUtpV2cvUElft8gGQaXKoCBeHnIV_o0gXZvR9ZXRLc,체스판의 이세돌,2,2
-MBtP092aW_e6zYhlnfaXZ5iP2d6PAbKHawjQOsCbVjTSTBY,이미 포기한 사람,2,1
XM7jP1Nhj-K3DQm95F0CsxMwEXKXcnt5IC7wKVpky9edJtQ,김 갼,2,1
XLeeyyRavkZujrw8x6KT2nJUEu3a_bTRA3SB_xVI6dBC6xs,두남일인,2,1
pDaouz1cEtkdUJZQ-FIjJ4aR1ijZsK884ag15zuvpqrwQPk,KaliforniA,2,1
9ZtjRok0YAZYOw3YBu2nvZZsFbsaIq43WTwsKSOkMh6h0w,달 평,2,2
pE7r5WYj7NeEhjtRJFNGw7SDZ6auRA_jVe8zzMPcxYiIEvFdYGbaYzkC_Q,pienira,2,3
XCuzsDon5JS44iJYrK7lNxjhnM728ZksF-iv4q-9gKGz9e0,Chynaunique,2,1
-KFAw6GRGoZgJsSBIVMFr-gGh1nhiOfwJIzq_43MEBdz3Uc,반오십헬스남,2,1
8PDblMif7hj0KMejPYVsYUb0laUx-vxrjy6AIl09XM-t8t4,말걸지마알아할게,2,1
pGJxoMEXeSCKwhR_Knp4nzFYfAibpbWFo0YxVgAcVEOIQQ,틀 이,2,1
VMoYVnlWlevpfqtgxEi7KVaAU526jpqlP9zFWSVYMuSAgag,응애 애기성현,2,1
XCyxgqalUhNSRkD2X6LswnI990CE_vfQam7pYSXhpExAwXU,익힌상어,2,1
XCw__vlVdBVPqhvX979MsILdXd2gD31nikz8G2Gkm5jEBUs,휸련소 첫날밤,2,1
peslUNh4xdMTy5NWbqbttVy1aOU-DUKtLLBkPRVlL_zRZ-0,한세트,2,1
WnGPesa3xctmfWQjRbFVzo75uh3PCT4iShE0gJWwDgakrvgE,트위치지냥,2,1
8kXsnNhBVcc-Z8W0i6Bn84V6VRb6J7IvsC4RyeGj-pZ2KDU,람페포,2,1
-0ZBmiDpZW-M4LL5Kh32OIOSjs0wAZhBw44mt69mmgj_EQ,adidadidodidas,2,1
W35MAKOt9HcyolHpO13Ov1-tJJGLwS8JX4DDxPpCV_teXAw,총총e,2,1
WNYg2Oaf186Pima9gpjtMSrRQ7baH7dJjvDWaUaOedJoCg,내목숨을서유리에,2,1
8rh6e5MPJWr6HU3PTads02iPNpVq77S1iMa5bIV-UiTHvhE,르르땅쥰내사랑해,2,1
zy0SvYi9QMkod3IQbk81OR9EzwVfuD43Bdtyc3RKdfqroIg,애쉬일발장전,2,1
WL1kPCL1DqzJ_aLLE7SXqkFqvFm7JwFxrVCTUgf3zYh0zH37xpnTusTb4A,zert0,2,1
pszFOHHsQSISm5jAh-8TvQv3AArrFoHyCBkbA3Xxd3MiP3s,대갈장군 티모,2,1
zyxxIJf0i4iQ0fRX5a2VB4bT4E0pp3hVs9-vHS-XGGnV4Q,중월홈런,2,1
97TjrUrKT3xaz1PcqTdh9WzHwcTLd6QhyyY9mLYvCetnUgg,노틸서폿해줘,2,1
8py5ilv_xef3MSpuC7vEJSdTcwwknMgN8x2uKraYZjac3Q,밤에뜨는 태양,2,1
WHpXrWjwLHeIKnWeR0o9hJ_2QVOo8Il49B8RmfZCKMhwKP5pndXHQULl2A,보면 뭐가 달라지냐,2,1
WGRkb6F1UBCFmYdneCNppGviXilkNeMfcXKH4LJFsvosnw,luminnel,2,1
WAh4lvOJB-WykUdOxgWZjL6m7jV3NuLjQH7Apu3gRgT1HcZUY3W-V8CnDQ,순보타령,2,1
WFWmAVKBjz3_WzL490e_rVBenFoTaqn3Sdk2KxTNSYtkWmw,탁민기내딱가리,2,1
pwuvj5_6F074xavJIW1VpZ279oFn9rvbfkzdzmOvMZeTZfE,캘배램장인최상사,2,1
WUnj9ZOuQRwyZJony0cDjvS8VtOf9_P5ZotGV0vJQPGP9ZkOqf-_0UxdDg,lllllllIIIIll,2,1
8ywsX_F-ADzNTeUJ-sg6LRZrxEn0G2MXC5-DHaLo9P3frA,samuely,2,1
WWMZ424uMQeP2C-TgECkcd_bhO6QMu40MNLEz9c6wmyJJ9Y,쫀득이농부,2,1
zq8OxrPKaBfLQRgKipzRWXIWh2y7A-STFbJ5M3IhyY1-h3M,어딜도망가혼난다,2,1
WXP6T9NUm7n1xVKQHeVX4NUxRynK_6fAEhfNmtCaYkFMDso,기메인,2,1
WXPjcQyDflYP6a9vmb8pSgOTwRxfsPP-hbqqWYvgnkZ9Csk,99강화 몽둥이,2,1
Vun8xU70ClQoUjjuAL0nDD995rNAXulqvqtpzRoKrJib4zs,NachoChip,2,1
WbRER9W2K9jWcqZQaqC2VsqGncpYLE4WeFpobl1nJmyGSkiGo1PdqanC7w,Hea1,2,1
Wc7QdwC4DzXri8kDMmSWRZuGiXbo_LVDYl05RP8c89X84-g,Kimpeed,2,1
q0Zz86k4lqee8dWhuPNwKAj4LuDTT0xe660izvyIE5o5dyc,화몰입,2,1
pl8fZgCwiX4xaZsda3Pp2QEac_5w8tVWFgx6E86T8cv7Ivs,미적하는탑솔러,2,1
VpvvScmekHeaWfgfqq7zyA61o8aGP0qVvKKdRdk-1QnUGTA,뉴진스입은뉴진스,2,1
pknNOL2ASbJz_kUJgCp8PkTgSRBfwn046Z0l8fgoYBNcku0,Its Me Carry,2,1
pkUaHMlWqyt6Pctsz8DdWbwUSV2kSW2kwDNg7X6bI41y_muxTQqyjUVKUw,학교도움반출신,2,1
pkPbGw66R2ZROfWhkx35aOHXW0mJu2RQskOgJnPVgLn026k,성 육,2,1
zlSkqqIy7QkGKtIfGHjzUE67x3TCACMrMzWNaHNh1lW0UPg,탐 탈,2,1
pkGVqKWBWbVf6KOJe3gw_raZTd4GKF_Wicjj9H4Wuprm9w,섭섭하군여,2,1
XQ8SHcmY6StJK4tugT7mtlN0ouhw5gRzWeqq3WqlJhCuhMw,요네아칼리사일,2,1
V8h1ptQhjvpQR-SqTpp7MDEqVg44X5sikxcPavTg-gEKB0pSW6PH40Ur2Q,PongPongTFT,2,1
9izILbEuikiTj-K7DNcAcimfpWbLqmAksUiMxO8c_4WQbDY,갑오징어123,2,1
AUTikWwznLTSTZOESRYixKccY_TkVzprK-F9SHJvlch4-mUa,비둘기던지기,2,1
-om-8orRflYw1uf-kQ1ZB3ZVDG63PkKWCrjvHjOLmEBb4s0,first98,2,1
YGIw96L4PSpgj6wqh1pVF8DRwZEGPY_wHAL8xdpT2m7a6c8,용진이구른다,2,1
z59OcchOLP9o7ywuwcVSU9b5UWRaYqDojFbnP09V5AIN1i8,두룰두두,2,1
o_vaIBIN2UeVv8vWtLla8CSIgPaB3YTcNDZXYcgGRCvFoBCUq5GBn5s6kw,처음이자 마지막 협곡의 스커지,2,1
o_zOpeVWI5U7bqrLnz8-F86xxgxeyd7PmsUE6g-Ez3ts7UZZNL5885oPpA,No1 Hero 스감,2,1
-nox-Tx8g6tuC4SL7YkugapEDozfAnrJafllV-Dc_j470g,LOKO,2,1
obSnSJ3QXbApufc-CD6cQoojj9I4KD60A5SXlyf_AlQyog,프리아 블러비,2,1
8HsfO7_3CE4OXxrBxzudv38S4GoiNxBJ1dXWhi2eYYi9RA,불주먹밥,2,1
8EyCY88HgAz5FLrmkjcoaQGfZXgMpv-n3DDkkTbcvLw1_eQ,바밀로,2,1
ARgqqin1puAtcMmmgE6fnZ1Y38o9b_cI8URnzoOlYVhKGZs,행복했던시간들,2,1
z9ffStY5X5m0l_pGHI8oxL2siHS3GpPf1bBvqeeXZdCoBZw3TRVU51KvTw,꾹 꽉,2,1
oe7Bltt-mPR7au6boJRJOc9_fA1yp9moohWK86HRvzd145w,없을무어깨견,2,1
zC3SF-CPuYj7PF7Kv44lSW1R9azX7x213iVv4qwiUWczgw,당신의영원한도구,2,1
UR7kwVpsUFF2KEBg5_02dEZC89ujJPzpauGQgqo5FO0wdY8,오른 발은 오른발,2,1
-pyxG5pD-fZyM7F6A7Z68LyNHZnnH0TnnoG01tinqvhF-C5uFzGmVaJfjQ,BORNKOR,2,1
AXeVCk5PKijQFjG8bfyAz0LK2o2H6Zq3pN1rjiOzRJLJ298,매일정지,2,1
-rvYu_gqE0Y5e6NqddOxRCvgguPZCA52R9weefthBVmFjX4,1티어의저주,2,1
-t17GJiR992zv6tJTn-glhDdnk0f6NqVneXF8L8efn_iD7A,l케 인,2,1
z3CBSuyqf2mBOu7So07jaySNGuo3SlsVGWUZTpB4cvgAe1-HmkgrIlQX0w,iIIiIIiII11,2,1
AYn0pvuqtBTcljkCMOuNUtyRB8MMSooQdqJu9YgMSA1tMLo,힘짱보이,2,1
U45nV9jUxx0yaMIOu2KhHayynAORFBzFy0UDl98b8BAz-A,달려라정글킹,2,1
U2Okt3gw1VpbXbXYVLxdWk0rzwQC4yPrPAlDSSSI9GnhWJg,Deirdre,2,1
AdCeJWVsb-7XNW346RsoZULHNP4eJHZxb3NbtEKzmsH7pg,니가뭘알아,2,1
89Vf8ASkD3kUldAeDM_u75JxbMW23mEmGpzQyZ6UY_caVT0,아이언IV 진튜브,2,1
86UcHDow_UsPGXxoBIsUo63rbhRS7NUVoTJPqrlNgMpmxK4,STERAM,2,1
oR7ei81YwsZQ-8VmkWk2XxYY5l_CXcwoEBN8xSC01P4FVw,난 한놈만 골라패,2,1
oQrO6uMHNuSIl24Mi2Hb9M31J9S36ew0Wwij8i3yUulIdoJdaBpMEGZiXA,IGAWE,2,1
83wLhQK_C_hpGyq8IMkgBXhloLJ_RGYkCsQM2xMYWXVqK6vTpHbwleJAnQ,본계플딱에벽느낌,2,1
Tvu0Nz_J3f4RHDI6p5yud85gMLGOB8Se5gmsjo_me0yL9k5M,우리팀 주작 인가,2,1
Yax4XMUqjWbvwDDMxa--X7lye6wzdDTahz_FYiOFo6lnSHc,은은한 솔로킬,2,1
82uSwNPC8xldpQNm2q6_CRr2Ci8uN7zW95VBizakEJLVig,고구마좋아함,2,1
zFYpiYjgPrnFk6yipkFrR0j2D-m1e2ybmPXSXN9rtcMFaMY,아수라발바탕,2,1
ojsnwasPjHp8ZMkyjyeJVkwFx_LUuaYsbUOmMb8wPubI3w,내이름은쥐새끼,2,1
V1yoYYsZcWdWkkmJbsqcInFfB4pP-ycKydWovXxP7-O9FRc,오유한이다,2,1
p51dfvVapUN7FLU0SR1I4W_Q5f0cWQdK_inqkcwNk_fAD1o,참피1,2,1
9pZSecR-5tYVYq2jqXxK-dV9YklN6hrv4ZvjJuSeaB89Wlc,블러드 데이,2,1
XaMaiP4JTvJrYm0jI61lTMr86df4_xQWcfJ_boVvoIcL4Ic,머슬어찔까,2,1
8LISMfJDPp_D10irIGvm9yPj3OGApxu2XxOg9527VR7Hsuw,01년생지망프로생,2,1
X_DFA9hJvv6dCDP9sNyD9YkHZdv6b6bZfEyyUqLN98CmCGM,버 스 탈 럐,2,1
9n2cDM0Dfq67WSV2Iv0RFW4l0lknpWaDEJzkBP6BHsdtCNMuVvdJtJTtfw,pandongjiao,2,1
XYvvkUc4blWo1w7F1-ThvcuflA4uBz9bDwVToZET1wTFVg,항상 내 생각해,2,1
9l5X7z8IzNP9GQGDMNjTiazFYMHA-JgSLgE_m2b8b01-f3g,llIillIIIiIIIll,2,1
Y1caQ85eCaZcIMGfrdhbac0RVgNbVrwAUS6-99Ase3aA_nbEf_PV8rYmqA,추호건,2,1
9kw03np7tzjuj89ESgNIIFjH17c0XJ0G_63LPtEUNK5kfWc,다들사랑한다고,2,1
V-YtvkXJa1wgKMXNleAa9KLV1o3qSGa4HKtvROMgcFNy_Q,야구는 겨울야구,2,1
p7WxQuVmG9Ixi0JiCqiCs8y0Elh3fCUGFCNX2fXxq_zO83oBZBuFktIkKw,IlIlIIlllIllIIll,2,1
V0Zs1tUISEfOLo8COXLsSaOmAVsm3dQ78oWYNkvCuN_ks9c,배 벅벅 긁기,2,1
XSwdSYdGDvG9cOc8lgPiJSqC35xuNvsNzg_QcFZGxN-KHw,화공술탱크최성렬,2,1
p85kzfA-Mw7RKpgvK-BH2nQrLkJ6IbqhWg-seYaEQNFzKsk,페트병트페,2,1
XcYG5RQW-8glitDRANRmCTUWxjDPeCpmGFbEiPCJMifEPQ,욕먹는걸즐깁니다,2,1
UpyMcw_ibpmTUdhNb1ugh3ncrg1nd0fGVIIVO0NfOZflFQ,블로에요,2,1
9uLsMGb-5YNs-hO1vlTFU623cJXTLklPQxW_Gs-xBGDBEUI,Dr 선크림,2,1
8K_XsuDlEX2gWMSKfzS8gkwxajnR5Z3zewE20qcbCgDUNOI,불의 축제 진,2,2
qOXfrp1_QZRFR9jRyUV2J1uEylRDkNmu_c-xtpIffrZ9Bnw,나 완전잘하지,2,1
A00pQffDOwlNXP1iRJWOFdgcmgkde0R93YuzoPmDgr-GjaPR6qGLshYpeQ,M00nAca11,2,1
UeBeZuuZ6-d_M2_sWw9Sdrf0uLNClTxR_MmBkQxu5u1JCSA,부계같은 본계,2,1
A1kE_ztQejV2YGmqVSH5D0TB1DD3OL7O-erfpdyUTkoMg3s,애기밍지,2,1
UdffjY5TMyHbYbWqXg3C9yKPRWpc_8FemQ9cstS7gt5bt9Y,삼성개미,2,1
zMXt1E9F_Rp3SXDG_V1qV9gFaxlok4dQ-DyAYLqbfirlzW0,이제는나도몰라,2,1
oo6yhx49fxa6fnwwzjhmMPtmO_OoyYmVDjvMR9kn2smkXw,벼랑 끝 찐셉,2,1
Xu_8PxBETiefB47U758HucrxGn-NtqjOdG0jm69qy0kY2Xo,빗 금,2,1
AEinuZJeEh7FJqzN-R3yaAWywzcxp6dH7da0oo2d3HZl3ok,리릴리릴리,2,1
XxR00bn3Byqk1i4XFKjdh7FAXaT2Px6W1b64G7yIWpvcRPk,01045978783,2,1
UZrMeIQrnaVsSYEgMKQU7Emp6_kUotd99kZcmgsYpGdAcHs,hjh1357,2,1
qVqj6MJx3RUkSZAcM43FqokpWwA0qz86PoOl9U90kutbBj8,플레가봅시다잇,2,1
AIg-xzFZvWduNuu1FW--Y6314gAfKifNvZMHogUlzLc-EK8,냥냥하세,2,1
mum-Jd9C9K2bSAZDXaIHO0jkViMUUyV-0jDZRFjJWnUAuw,JangsaC,2,1
IKFnrTYbxCnQqz_1IzSc1-IkCVWyLRDKf_0tIEz2dCFwuQ,블루젬,2,1
rgnfXUSnF3DmIxbaIpycDfbWv6hiMA6schdlGtHmqIdunnM,팡팡야,2,1
1_Oi56X2kWtLeVxi1TkVNeVFdeAGNIJM5UTJikQoB6wyRDeXVeE8uhMCBQ,신경끔,2,1
18wOl6FMde4WHB_tHMv_25Jx3TEymsM95_uUOk3kGGFKBiE,피곤한 묘,2,1
19Udh_cq0kDVVhFCRK58kmMO3G3xpgc8dxsIse3R8EJdtliQZ-UZ6IljvA,아이언밤식빵,2,1
_f0qeoFYCjE8srOspvzIMSk4byjirq7KG7KgNhFOTW09uA,Debusssssssssssy,2,6
Qt3oLd7QDNpYNekof9dUGHlg9wAipaV7wUiih4q5qvHbFA,스리컨드,2,1
QqN2q8Ped9vA0zL8M4qTZtU39MRHyDuOP0x8G0Sfs2o2Gw,짱서폿,2,1
xYvXdtAG_bmclYLKV4yVbhX9uG7kHqgYcNDowJ5dveMmT4A,야이 계집뇬아,2,1
QmjQmzIFQ066XT0dzdqh917O8ZBaV-gVpfVuCtOMKOfGbaQ,전남고주당,2,1
QkPO4u1WkeHQ9X8ctMlX2zanym6ZgKHtPUuaRf2yBxKmhEY,명 태 포,2,1
1CZLM4G0WSvqYQOeJ0Ynu9yTKIxKXG0p3Ix8BNs1ojobn14,라쿤ol,2,1
luWlZxeYZg9OKDmwe-cOGKlPQ4zMGGV_sK861bFT5yPRJ_I,쿵늬르,2,1
QikCoM-f1Tw3P3ZAbjXdT5pRpmZOJKuWPnA30vEHfo4r-Q8,원딜이 필요행,2,1
xYYs0YPtnbRPo2m3uzdPbuGwxsGUWXdrHEZCIx1k9tH08m0,1000번째,2,1
_iCLrjE8WXm1r8A7iQ6GAEZUm2ZaGRwAjxxxGuyqZzgGvPlvtOk8JEwbeg,참을 인 세번만,2,1
QhoY1keATSv_NzhONj6C_dItzNNGcY6GXlIrIKAMiOIKWA,심곡동마약왕,2,1
Cg_E6Mk_vetmD-o0RpDjLtB1Vzk-3mWYzdIsAkX5pAwnVMQ,의수의족발,2,1
QgClcgXuO-e1IiWOjLO-rmZk6zQoHFSTWNUmInc6bBmZrsI,구리스탈,2,1
6vPxb5Rpe57-23GTtXJ0eeStGtsf-Cam8IBQO8E0t3kboWE,Kim Jiseung,2,1
xGpeG-MFsJguOVWEISH73cgEpytM8PfS9Tp2TCNl7IEhsaY,정지당할때쓰는닉,2,1
CgoCfxEE2tCCuGp3mfod8TUIpmRPEWO1E3Psp-cPgfZw3Ig,JUGCAP,2,1
mUYtwb9yVVRSZgBKjYAw8mtzqbN5J_w61KMM3Q1pxkSNRQ,읍내파전,2,1
mUDXJDTbF0VIWIvCtEnpI_NZ3oWGJwQLOieNbIZ_MIJK9w,오빠다,2,1
rrdfdsno0HLlIRuT2ZXflbv-weMAwHKPgp21QEFsLDcOEA,호식이는비둘기,2,1
1XGXGmIaWnKWImQ2nOcwRTPFUkICSs3s7Ubu38wSqO-Eyxc,빠디딕,2,1
xE4WmHEhS8cL1oBPuODDGktWvIpEGaoTzKQ1Fn2dNJMcnAo,닉네임조온내없네,2,1
16Q5iwSlZg_XoBmyAGKbZdjVPAPYN7eTK_POzpdS1fL41zQ,실버드븐장인,2,1
xghV7VyV2QDoRnbLPiihCe6363TNLQSYjquM5WNav7R30zQ,입의예절 구용지,2,1
xDNgD1aYI0y_4vSZvBXbEHpjXWbscw344A-rIvp0J6RaF3c,한여름에매미없나,2,1
PIwTFRJcWDbF7LCeYJjK-vNKMnlGQZbDsf83I2Wdt7nIEgE,timer07,2,1
PL-IKrDTCWdUsn6E-M4jMt1KlLY6VQ7K92uSPEplIKf0zzo,받아주기,2,1
aa9_g2FE-MfMsawLY9o8FmAcmrwZO0XinaEpgLjsLpO6RA,lIlIllIlllIllIII,2,1
RBeylvan2hw8XCdF8BEHCedBXF5ZA28i9M2FtM8H4gQZRyCf,피해망상 유저,2,1
lpVhbxFmnytif_aIG99vZMzBVBsmqwa-Net0FDR5Ksu170s,승bin,2,1
0z-g8FEdcD8WR0RohXysTkXdkpZ7sEuXr6ZkkWfZN7Tfuxg,사슴노루,2,1
RAYjCmM5Q90G4qq5UN0eH0OJNAYWpY2cYPQsVJp7MpfOdn0,오가은 fan,2,1
CWxouPo_17HPFcwLwlpm7DR1Y7nooQZX79i_UTMpgBGFguA,JeongJaemun,2,1
rtvl7O7PDurmkcwONQcC2tTN0oUc0rOM4gBx6PRDBsGceo0,simhaejogga,2,1
